"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" 2.08955863916221e-05 1.1422713060193e-05 0.000229970361632888 7.07013008894433e-10 0.0159783150150439 5.0111241312709e-06 8.55642850556703e-07 0.000559585327433328 7.57854370280505e-05 0.00193142938633 0.000383669579515949 6.91196041896593e-08 0.00540553864915559 0.00211486836640647 0.00300959504176634 7.04902810463229e-05 0.000125226402414842 0.00825802545274645 0.00592744431104808 2.54408843747164e-09 0.00415159162194581 0.000168388453070092 9.97803855421083e-09 1.49755893833373e-09 2.90473321329041e-06 1.74591143739432e-09 0.00417079240885045 0.00148685420111957 0.0284983540365267 0.00461497986965159 7.56527243694848e-05 0.00606878261266963 0.00058986200660327 0.00604539894223938 0.000358601999722137 0.000372204431678478 1.04135706136738e-08 5.17495169850963e-10 1.68105386153664e-07 0.000193686823901107 1.95390173144545e-05 0.000158515904037468 0.00332721736612086 1.22579327097122e-05 0.000421461725922144 5.79360230679057e-05 0.00652389417561605 0.000282448068014894 1.69507086603084e-06 1.68188969453467e-10 0.0388657134112091 0.00245546861324593 0.000655293207908548 0.00270686614635814 0.00235383056336184 0.000113414987782097 0.0301204433406522 0.0023132104274759 0.000403160666416675 0.000648773877827188 0.000198948240837081 0.00116297820449386 0.00187569710087393 1.70760583857228e-06 6.88546930037476e-07 2.67147196448432e-05 0.00131605975967558 0.00200025552031227 0.000386367691897199 0.000784010738212895 0.002491726762472 0.00726346393708133 2.28072961181038e-09 2.7057681296215e-07 0.000969195145816818 0.00021888841449441 0.0005964278168596 5.13150914796015e-09 0.00195370373003642 0.000308145391004585 0.000222442683922888 0.0011284707848722 1.0652392334229e-10 0.00476150522752862 1.65887724146789e-05 3.95367157321629e-07 3.72257673362667e-08 0.00376378298481671 0.0012866853776824 0.00591082112997555 5.48835149546262e-07 0.000495132698244738 0.000781671460096355 0.0145423135100879 1.1869026125929e-05 3.60624874048986e-07 0.0154080100826762 0.00359369741146152 0.000474548115926393 0.00291479525541967
"3" 0.00588283730702463 0.00534640165512512 0.0191584764821845 0.000131503475577936 0.0957669857336334 0.00357808993988702 0.00245705461205431 0.0243242442770078 0.00996986871877486 0.045847214979242 0.019637469294334 0.000836445444062615 0.058108043595861 0.0402637254429799 0.0558845782811485 0.0121854255813902 0.0151258254520793 0.0707529313998519 0.0750960524552454 0.000215189352170308 0.0580744311032037 0.0150764317658239 0.000375541148210216 0.000170479275182817 0.00351747630829632 0.000149871433628808 0.0427666361376059 0.0339784390386561 0.10411612753068 0.0590411267819702 0.00892734848106564 0.0608590295645285 0.0237442498148035 0.0770008111098752 0.0197526083763422 0.0209739067586047 0.000393569104630416 0.00010969377417265 0.00108663299726689 0.0187566070754911 0.00541403663505939 0.017893308759703 0.0456733046547245 0.00564630069924443 0.0227000183151975 0.00964102517239641 0.0762704825808552 0.0140298070189022 0.00224833133275898 4.73641814319548e-05 0.152636217604647 0.044813877276595 0.0230191007417769 0.0489825656593345 0.052090735484076 0.0101444327028556 0.128946468627483 0.0453943494902168 0.0223289154184386 0.0256117404222766 0.0186642098044184 0.0248143901815426 0.0414610983635912 0.00289882381932596 0.00208973002837171 0.00877247824620254 0.0308313481644763 0.0394428839739579 0.0216003297826397 0.0292776618464829 0.0437719837573898 0.0762092348874599 0.000183717088282121 0.000998533095197687 0.0247884544559239 0.0185439168336026 0.0300832972097866 0.000229942535974571 0.035555416471215 0.0180404943857421 0.013645131226731 0.0272160189340015 3.13848293810506e-05 0.0524560766112352 0.0074060387928591 0.00137723904516528 0.000380927769162826 0.0459425186912758 0.035678360837192 0.0593509733164471 0.00159169229976956 0.0202871251509156 0.0276293931104015 0.0918335371647472 0.00467932166179515 0.00183017707218025 0.0853094304352948 0.0512491075550334 0.0212668365813826 0.0410193737021152
"4" 0.0685513481076244 0.0746101264781454 0.1190508030714 0.0220631361020098 0.167449581104589 0.0615746825486416 0.0687596219181978 0.115334631156079 0.0818806799407949 0.154601164251376 0.102664066046299 0.0442787183178633 0.139645244864217 0.128549768688615 0.165561857691952 0.105312551706266 0.111442285357694 0.15029451351275 0.181805190146044 0.0261495137438606 0.154073343590433 0.100619326378096 0.0323708566527965 0.0236424749631821 0.0711910837985365 0.0197634902667667 0.106145417273168 0.119795124007039 0.149028740571029 0.151047584976794 0.0719830283237026 0.141213197753726 0.110009908377726 0.185676178841778 0.105888691253667 0.112073602118648 0.0336119791688547 0.0198488590203956 0.045633427168414 0.122995449940628 0.0637023220908415 0.124510993204267 0.12588305030959 0.0775557607478015 0.117601872991731 0.0862093294757703 0.178809791550243 0.0767229168697736 0.0511974909196195 0.0110646173712954 0.205168276475981 0.138043044449282 0.10200409481018 0.147808611733167 0.166696215836489 0.0725628732383396 0.186667137277843 0.143254157361018 0.117179537081738 0.116203013143941 0.121256884279045 0.0896723656884846 0.139109504403079 0.067432189095625 0.0615702600517989 0.0991436594434777 0.111603471791781 0.128080335233334 0.11445708834742 0.126948805792608 0.133522156592875 0.171871597433127 0.0227992587927513 0.0362223050902376 0.0961974814006857 0.116648174456296 0.143856566542213 0.0231024211110093 0.114051410553221 0.100470127523305 0.0810772500077674 0.101712512309724 0.00804710896251804 0.129613593761081 0.0952122221477443 0.0460975058012653 0.0225182568312874 0.120853994862038 0.133829426647225 0.138417070501216 0.0490312029262622 0.0972516982019768 0.118776323235817 0.165149127508939 0.0634448041789988 0.0640365294103215 0.148169820574288 0.140346105223091 0.104485406590166 0.116256439402184
"5" 0.200771292611044 0.228067827259859 0.237921543366516 0.214182890281046 0.186227647209285 0.213785446870169 0.271601446122718 0.210325141164161 0.201018958822723 0.227999427203398 0.20028426984794 0.245551066395582 0.185582647664285 0.195452955756682 0.227631626880582 0.245710804223959 0.241521288373394 0.186456090987101 0.224536235415552 0.219260153771513 0.207538286809105 0.216546561678203 0.229468240630497 0.212565301863936 0.250585790890269 0.184456688858518 0.151549162741836 0.192780510229981 0.156398740121415 0.201692985313401 0.180943377310837 0.184491525978378 0.20127716488156 0.227312692083556 0.206950301956299 0.215513185600584 0.234837938521918 0.203443410965603 0.23321284697713 0.248085066233189 0.190679242571535 0.25544095777015 0.181320300468545 0.233158337616011 0.220596244699764 0.215612412762238 0.21934576168833 0.162696607859061 0.206241448383768 0.144477803846095 0.190737500795401 0.203172705308554 0.186766737311722 0.211790575096809 0.235344043333113 0.173626764017341 0.185407713660799 0.210693267019532 0.22108781412292 0.207950007020778 0.244856673406135 0.155128815560833 0.211205783057059 0.252692967025578 0.256215702423348 0.25865218448906 0.184570826586824 0.196229808664493 0.218148939862152 0.218015593369103 0.197474025348021 0.210318137407885 0.200462645824544 0.188042894830786 0.169074614594693 0.23558226335631 0.246644635349678 0.189588716846822 0.178724243013135 0.201941597740417 0.175782908329517 0.173959908030411 0.117324450209734 0.177314905679437 0.262830484897413 0.218119246493567 0.156044510721189 0.172328128896647 0.214351594586288 0.182094971409825 0.221724118946766 0.185766430477955 0.20700120249122 0.186552841269391 0.200458084902418 0.277470754686228 0.169517771844274 0.196338780393018 0.198109703139659 0.172416039417399
"6" 0.270598961813303 0.29440877971162 0.255022669832723 0.408123467280362 0.165044950267031 0.298084017276625 0.345177331614271 0.229345367961801 0.252868570216688 0.217208967549094 0.229356032607848 0.368885944535004 0.182044046202259 0.201550743895372 0.209335573972138 0.275742103759281 0.265618571058491 0.175985339879895 0.195855179507769 0.396255183418797 0.196777962693211 0.250280577760266 0.385345919250911 0.398739396389075 0.322698791949902 0.378368725097985 0.163113201738147 0.205266071302688 0.140862645922071 0.192531207519564 0.239135472381921 0.179699997058248 0.223681604183801 0.196031443022768 0.234128461163945 0.238048646031776 0.387236286649213 0.405468633499476 0.352681736823941 0.26111039584777 0.26467005732098 0.266350614903911 0.186730740928176 0.29581981428016 0.238599549484148 0.265166179426832 0.192750387618622 0.207097367643447 0.308012443454447 0.367985032244033 0.147769625487383 0.203244494231232 0.213327964497583 0.205577464193768 0.215806457841844 0.22805773955435 0.152783623598235 0.207650669136578 0.239497801409199 0.225908927809831 0.259671495623598 0.182368571673677 0.211217910567286 0.330571542526153 0.343700232581579 0.294202193784424 0.202032302685532 0.202808657580516 0.238769244347625 0.227920958788851 0.200151259052247 0.188108978973616 0.386585657082791 0.31922891549572 0.195601843863205 0.254902308513615 0.242553668303293 0.369475158335995 0.192673502860033 0.233490550356207 0.220582117935793 0.197060183430018 0.338292596347193 0.179127406771473 0.302281735972067 0.334107829882394 0.31600625653827 0.179300216313093 0.218564107154274 0.178768231463571 0.331840526757427 0.216613149822319 0.22262891141496 0.166802312821485 0.278133950364042 0.357565452157727 0.157402178215383 0.193945863657482 0.225002058221745 0.182912802447383
"7" 0.223793481698373 0.220128107927101 0.18577094086338 0.262499931446394 0.127681859543068 0.232580338301551 0.21053554591179 0.182325007317654 0.209662750050334 0.158538872170424 0.189189194882012 0.235403475877832 0.148687415617263 0.164151173687834 0.150777012963546 0.195705323149096 0.191428583886359 0.140919186089959 0.138450320478052 0.25844046651274 0.150854483947915 0.196692477707001 0.249813424251482 0.263808450515376 0.218166580482396 0.284575719176616 0.148062902430845 0.169939998783951 0.115832735865096 0.150034118031379 0.211822983660257 0.146644906120082 0.183041406025835 0.136787531960917 0.189095825962953 0.186799992688621 0.245792638253357 0.271160489300885 0.241280230418753 0.183457086168704 0.226553595523591 0.182227652119865 0.156969421140117 0.217309557933296 0.183810525996741 0.209205914335527 0.13848026171562 0.192558387965176 0.243636850765935 0.31677874337097 0.102702641980367 0.160809640782122 0.182487571565082 0.157514262612108 0.152154624115165 0.20651126780103 0.112633219908888 0.160438416249081 0.18427352803212 0.180664578444381 0.184603337478453 0.169471509340324 0.163807487532472 0.219749595963015 0.22156033983269 0.198156053918403 0.171971288197759 0.16499060740786 0.18563918357892 0.17574227475197 0.161279073470027 0.139269966899078 0.272708483828963 0.26306718349213 0.175332764018033 0.187296799146475 0.169378975813509 0.278886839838193 0.165499957918992 0.191939582110196 0.197515139713608 0.173648690158888 0.333760316580822 0.150705147193948 0.199617619793564 0.246661506993295 0.287241712467218 0.154209369616007 0.169133991687282 0.147121974329753 0.24310358585074 0.186552828235903 0.178124428864428 0.12965263096709 0.22944831421307 0.209150588647587 0.128996295218407 0.155188146189711 0.186487315667911 0.158431629869347
"8" 0.132743736143643 0.113367513063521 0.104252534152253 0.0782081861058718 0.0902400591765047 0.12196234389733 0.0773464050401378 0.117184745720355 0.131074159060778 0.0967973959077706 0.125120215428062 0.0827259423245433 0.107472608805819 0.11415518500128 0.092218051031452 0.101790708799265 0.103634076750064 0.1011301611366 0.0850559518939158 0.0821530375690315 0.100339426590046 0.119110664512257 0.0830478694573966 0.0835957980742122 0.0947513424239143 0.105537307534912 0.119961230029695 0.118860233652654 0.0896687259622538 0.102100576339729 0.143106409926948 0.106347169959374 0.121922643856236 0.0828624096269196 0.121702245374527 0.116423110289637 0.0798366296236197 0.0836119949470902 0.0951885375185788 0.098085362852856 0.139562660919654 0.0937470805970037 0.115211586253975 0.109932222171679 0.112668108760805 0.122138248993289 0.0869771116659825 0.144904335689199 0.124525867755699 0.126388836484343 0.0664199911580872 0.108751595141287 0.128541341731476 0.103020729162924 0.0899600750378251 0.14543545144231 0.0771181708707661 0.10532031431308 0.112596750635858 0.117588145115256 0.100152785739577 0.134529915903936 0.107141126517401 0.0916730930394752 0.0860909083458632 0.0934032988451993 0.123672742564402 0.114347896467891 0.114625873855668 0.110436731558143 0.111463736276253 0.0908982730523782 0.0947051726106128 0.131527210761302 0.132443043895299 0.105964770706702 0.0939321973675494 0.108166591574086 0.122104809633032 0.125372972598942 0.140864499784841 0.129302446102364 0.154050294191946 0.112219696762426 0.0902710346399943 0.109951116444955 0.149575090788746 0.116792651105508 0.108770271606649 0.107638690854202 0.108748913159341 0.131039499247538 0.116827667614873 0.0918124956888644 0.132776139991116 0.070763645832538 0.0972947251862102 0.107867229064762 0.125038089186926 0.119833079106678
"9" 0.0619543056142285 0.0446032743690168 0.0485096431829221 0.0132190338413033 0.0597982414104724 0.0479795204263436 0.0196644405275885 0.064669716754944 0.0668780247039797 0.0520142217296455 0.0706195747748529 0.0188108453123115 0.0711910918113045 0.0709054540857273 0.050179942521273 0.0423292718897579 0.045672593482348 0.0671180838307811 0.0472709107770514 0.0154029265102986 0.0603013615339794 0.0598107501830371 0.0169263818027777 0.0154162478774302 0.02986634058882 0.0232788509395546 0.0896158531823447 0.0736831797269233 0.0664932481511975 0.0630711135307217 0.0795646804098683 0.070891108216531 0.0700725658926372 0.0453751816966675 0.0665524335785433 0.0615061697004181 0.0158745596875542 0.0145719595412819 0.0251494356786552 0.0430954200230271 0.0678153827706716 0.0392918180939655 0.0767496430674122 0.0424794855891214 0.0586165990409058 0.0574088759133365 0.0496301376224825 0.0936883035475699 0.0463791732020016 0.0285880468226696 0.0408086108563863 0.0657377191796915 0.0787751735736436 0.060170359650178 0.0468953564894354 0.0854927501102933 0.0500945109697035 0.0615323378368523 0.0583146315466598 0.0660303345967699 0.0447452507607558 0.0954051650529038 0.0620371400258736 0.0272799866162371 0.0231596096659359 0.0340348815764215 0.0788297074454176 0.0706662843663468 0.0599922370654298 0.0599353279594197 0.0690278453321725 0.0542218840560101 0.0195414223925849 0.045724000325541 0.0885075041142912 0.0496878562278182 0.0441568159920763 0.0257470874203123 0.0808045289971495 0.0694356278175214 0.0853206748700599 0.0853469172573338 0.0405832078467014 0.0765850247687409 0.0310593316190022 0.0339637024958266 0.0518683391829097 0.080773541918204 0.0612704030888073 0.0724072397907487 0.0339958209351556 0.0795319643140229 0.0664539895759512 0.060838710625378 0.0594804363799869 0.0160772907308406 0.0691677916427721 0.0677996911049961 0.0720136938788134 0.0822704391247927
"10" 0.0241369036442425 0.0143244588851426 0.0196066496049634 0.00145113816016462 0.0377596737694209 0.0151947643791123 0.00378509393026205 0.0318283291609734 0.0292855668134504 0.0253962022413032 0.035383882991323 0.00307535235016765 0.0441726151062201 0.0404629849478547 0.0250136373329672 0.0148744412284026 0.0172427733550063 0.042011064111299 0.0243707903782359 0.00193299494923482 0.0335857886564712 0.0260884370517296 0.00237932807610164 0.00188319905732426 0.00739063151123165 0.00345806949667615 0.0629949815705567 0.0417229382065046 0.0477464400869054 0.036234700489286 0.0382032246577397 0.0443645779482823 0.0360489397417418 0.0230366847203474 0.0322008473559546 0.028698729668734 0.00217454323147559 0.00164447029942083 0.00490488484192231 0.0163368404428051 0.027557620465422 0.0141162553554484 0.0475434398304136 0.0133977010806555 0.0269612956834604 0.0229210542847251 0.0263546671721698 0.0540447938169135 0.013600311310724 0.00419423593677259 0.0241295868867409 0.0365287828128963 0.0434842757412061 0.0322837382846127 0.02224308013329 0.0438697199510174 0.0312838992871316 0.0329407145407421 0.0266732825667496 0.0331878395357759 0.0172751386448904 0.0621691794315563 0.0327824810231169 0.00628955360616168 0.00471807500532262 0.0102157462517529 0.0458967329666357 0.040072885128987 0.0277306793653205 0.0291372534415628 0.0393701463263243 0.0302352914866839 0.00271380159965329 0.0120732551592179 0.0539493764132355 0.0202319758562344 0.0183349125957749 0.00422887794678195 0.0492842350441667 0.0339709452132536 0.0457061453558515 0.0514607248979616 0.00696888676835772 0.0489595321289579 0.00869700912560101 0.00794919544887718 0.0132139572450457 0.0521851899322319 0.0312471414576565 0.0457362496472987 0.00810438515633782 0.0432527241578154 0.0339672424267395 0.0383585709770691 0.0219686946302413 0.00270257125556739 0.0470412167270028 0.0395192073830382 0.0369994042804163 0.0525250371809153
